1,2,3
,,226.994708994709
,,288.16170212765957
,,1837.492857142857
,,519.6508875739645
,,2105.1071428571427
,,2569.678571428571
,,724.2733333333334
,,3004.319391634981
,,5749.767295597483
,,5478.744680851064
,,7342.838461538462
,,3137.6008968609867
,,4492.165898617512
,,2710.166163141994
,,2557.674740484429
,,2497.0075757575755
,,3999.923469387755
,,93.01333333333334
,,2056.660436137072
,,4094.6767676767677
,,4167.718894009217
,,2560.8108108108104
,,1511.003125
,,5119.985074626865
,,145.0548780487805
,,1104.5989974937343
,,2038.8737864077668
,,7180.166666666666
,,1185.7318181818182
,,3204.044776119403
,,815.7679324894514
,,3336.483754512635
,,1766.5907780979826
,,1091.8743169398908
,,9065.066666666666
,,2203.6823529411768
,,1889.021406727829
,,1960.3468208092486
,,911.7336065573771
,,29.75
,,2341.910394265233
,,1894.9108280254777
,,705.8041958041958
,,2220.217741935484
,,2877.2820512820517
,,1548.7609427609425
,,1153.2671009771989
,,484.35643564356434
,,338.705501618123
,,2179.8464163822523
,,520.5190839694657
,,415.13167259786474
,,4931.150837988826
,,2188.578125
,,287.21818181818185
,,1341.4849498327758
,,4092.986842105264
,,3537.595141700405
,,2623.1635220125786
,,2227.063333333333
,,5408.651612903225
,,2500.074675324675
,,533.4827586206897
,,1869.8888888888891
,,784.68
,,3233.723849372385
,,1666.64
,,4789.673758865249
,,4034.1179039301305
,,6092.5874125874125
,,6976.436974789915
,,3846.1752136752134
,,953.5392156862745
,,1353.2872062663187
,,2574.914285714286
,,1159.469387755102
,,1949.795918367347
,,292.5951086956522
,,7949.542372881356
,,3036.260073260073
,,2319.3958333333335
,,404.2419825072886
,,1023.563492063492
,,2451.8040345821323
,,1334.96
,,101.1689497716895
,,5353.546218487395
,,5638.611510791367
,,9236.40776699029
,,2403.4935064935066
,,4685.65625
,,5574.813664596273
,,211.53403141361255
,,2498.2276923076925
,,7040.567307692307
,,3763.574468085106
,,4186.306532663317
,,2583.6666666666665
,,4389.571428571429
,,724.3636363636364
,,1476.1369863013697
,,2634.630281690141
,,1183.4202898550725
,,2525.0677966101694
,,18.62202380952381
,,3176.0
,,883.747619047619
,,3744.5988023952095
,,2706.4210526315787
,,913.2439024390244
,,3190.9733840304184
,,681.9672619047619
,,1624.314705882353
,,2309.4940239043826
,,1233.5277777777776
,,5352.391025641025
,,4806.533898305085
,,680.8648648648648
,,2973.8354430379745
,,4606.508771929825
,,1694.2939560439559
,,1727.4957264957266
,,884.0215053763441
,,3734.88679245283
,,4874.8031496062995
,,667.8173076923076
,,2327.417956656347
,,1505.3670886075947
,,2065.7928571428574
,,1373.1006493506493
,,2451.6447368421054
,,2203.438888888889
,,561.2072538860104
,,2069.409221902017
,,1240.8291139240505
,,1317.6785714285713
,,1040.0214285714287
,,650.669540229885
,,4915.2192982456145
,,2836.073482428115
,,2581.2217573221756
,,2716.242553191489
,,3215.715277777778
,,1548.965811965812
,,187.94973544973547
,,2439.9493670886072
,,1144.9056603773586
,,971.3051948051948
,,5223.400000000001
,,5280.566473988439
,,2022.5064935064934
,,3256.180995475113
,,2509.313559322034
,,3635.5555555555557
,,617.5942857142857
,,326.3353293413174
,,3573.8176795580107
,,954.5785123966942
,,2765.2727272727275
,,2358.6532258064517
,,5060.886178861789
,,4669.624203821656
,,659.4460784313725
,,3624.0000000000005
,,644.5432098765432
